TSNE1,TSNE2,KM_AE
16.34468,-40.7896,0
0.6716485,-6.1483216,0
38.28231,52.42387,2
-14.060458,4.6445055,0
8.268831,8.593811,2
-33.980362,9.958343,0
20.595833,-49.24557,0
-20.617823,70.37363,2
8.415676,-8.942226,0
29.140572,-14.28364,0
27.819529,12.490751,0
-3.9534888,-17.554405,0
-6.615063,-27.179117,0
-27.036667,-18.228058,0
25.591957,60.63579,2
24.098598,4.024177,0
-1.6589609,2.3825212,0
-30.621454,15.428476,0
33.932934,-31.651384,0
-53.357193,29.268152,2
-60.474422,1.8599575,0
25.207407,58.956043,2
-13.806724,26.552229,0
9.863711,9.490102,0
23.459394,49.53723,2
-13.074488,16.965687,0
34.56092,8.515801,0
-27.167799,6.22167,0
-25.180122,3.801716,0
22.228504,-31.491327,0
6.2871547,-48.3669,0
-11.124529,26.925524,2
11.509943,36.107777,2
-1.8535633,-65.45877,0
-21.012005,69.918396,2
-26.880648,-7.392156,0
30.529415,53.855335,2
39.816048,57.231617,2
-50.720837,33.050922,2
4.2170143,-47.156746,0
10.768016,-5.3674407,0
-1.1633476,-65.66541,0
-29.389265,-13.918948,0
16.210917,46.09683,2
2.5883641,49.421886,2
37.162148,49.59498,2
3.690396,1.0939238,0
17.953218,50.09394,2
11.048882,-23.50176,0
43.353065,-1.0691483,0
35.846092,43.389114,2
-11.754246,-48.94056,0
36.401566,47.69835,2
-20.918394,66.77049,2
-54.43904,6.297715,0
7.8347054,-65.87757,0
8.977893,35.68157,2
6.766122,-36.28462,0
28.056686,57.08321,2
-63.033104,-2.6188912,0
12.906512,-29.886341,0
33.343075,-22.470695,0
-27.65147,-18.942842,0
-21.652025,65.35361,2
-46.085094,-38.153275,0
-15.800017,62.436047,2
-43.63469,-40.46981,0
38.834618,-29.82963,0
-19.777786,9.652054,0
43.10172,-20.814302,0
-26.190973,21.223392,0
26.567316,35.61771,2
-13.630024,45.092804,2
43.61399,-10.488731,0
-63.87658,-8.533121,0
11.56951,-6.5968795,0
2.3898458,50.119984,2
-2.4433835,8.555992,0
6.6495886,-65.85503,0
-10.428195,27.710112,2
9.5741005,35.662605,2
-25.127762,3.2128196,0
41.147312,-28.491255,0
41.861584,-27.734413,0
18.934885,58.67233,2
31.218267,9.3014,0
-24.030018,5.904936,0
38.885212,-26.811548,0
9.0670395,-11.0455885,0
-1.3974109,-62.650047,0
31.646883,15.569335,0
0.7727124,-43.29505,0
-0.16123126,39.698715,2
36.82334,1.3359872,0
-8.994365,5.6955667,0
68.7578,17.790073,0
15.240551,-40.392452,0
-8.891141,79.473755,2
25.016752,48.614483,2
-18.997223,26.05409,0
-53.783604,7.740139,0
-8.92358,-56.681587,0
-52.92169,-27.880445,0
-13.986313,-46.217922,0
-9.289329,15.057544,0
-27.741943,-2.9075992,0
-18.543858,-39.098785,0
33.653538,-39.376976,0
-62.076607,-17.72165,0
39.25043,56.34364,2
42.548912,-26.744137,0
-61.09395,1.2637336,0
-8.7606125,24.033585,0
3.925501,0.22222973,0
-37.6448,-50.694733,0
-15.94457,14.577087,0
-53.914772,28.770332,2
-61.820545,1.3983238,0
-44.629055,-36.402317,0
-37.190292,-58.0725,0
-55.185566,-27.994535,0
19.617445,35.422523,2
-41.10598,7.5160327,0
33.011143,-35.013943,0
-20.232864,8.883638,0
-33.839596,-62.997456,0
-9.869349,-45.783585,0
-9.9613495,53.580593,2
-22.062164,-34.140907,0
34.494328,13.367055,0
6.878502,-32.65386,0
33.2416,-33.18823,0
24.70464,-30.081566,0
-15.656985,15.804315,0
28.970823,-14.477134,0
-15.22178,71.21801,2
-49.759945,33.434162,2
7.814423,-53.879616,0
-26.649532,-0.27855173,0
-14.429992,-46.483078,0
-16.14688,47.933437,2
36.14386,44.171078,2
-16.129375,62.343773,2
-6.058943,-35.334675,0
33.511143,1.7369652,0
11.751839,-23.819353,0
-9.096506,-59.549934,0
-9.979455,-46.748314,0
12.965465,-28.17162,0
31.72011,-9.422699,0
32.900745,-24.779556,0
-63.22928,-2.6007946,0
-46.44885,38.555386,2
-19.331438,74.10294,2
31.4575,-40.7696,0
4.5670404,-31.081936,0
29.20977,-38.44091,0
1.6775789,-21.469091,0
44.678856,-15.374498,0
-25.435123,-24.423717,0
-25.410406,-26.283468,0
-26.203156,-26.02213,0
-17.089365,75.818985,2
-51.658756,37.271774,2
25.428425,48.860218,2
24.962885,58.934513,2
-57.6777,-21.613914,0
-9.520882,-56.32768,0
-22.823694,24.139833,0
37.86144,0.4581992,0
7.3514447,-66.86431,0
34.47542,8.822179,0
14.370221,-59.945812,0
17.676102,-40.697273,0
29.368216,-38.058887,0
-48.55141,34.518013,2
33.320065,-33.656677,0
41.770645,1.3339723,0
-7.6512513,-3.9306097,0
15.895779,-44.77321,0
-3.9143915,-34.58585,0
15.79369,-2.4496315,0
-7.260242,80.1717,2
-6.329755,19.48169,0
-8.842484,-9.02012,0
-39.01175,-50.734486,0
20.958046,53.3482,2
6.9571137,-52.669575,0
-21.518387,61.610943,2
1.2616128,-44.80681,0
-14.130844,72.57998,2
9.499504,-25.142286,0
-2.6574802,-33.1062,0
27.315159,16.072166,0
31.699253,-13.371371,0
-17.459135,-6.565583,0
33.00074,-34.403576,0
-21.321308,9.989703,0
-6.673293,53.15001,2
28.718073,15.950984,0
-10.131351,-18.600521,0
-45.501476,-37.587322,0
-50.471508,7.382126,0
-23.320738,-31.377384,0
70.643845,16.666853,0
-23.856392,-73.18241,0
-14.290055,-6.396142,0
60.22566,20.703682,0
5.9622493,-2.2681797,0
-29.926952,16.540285,0
-25.023066,22.177513,0
-39.360634,-52.2659,0
11.144626,-5.7550144,0
67.8279,17.698647,0
-63.09912,-2.6124094,0
-30.945292,14.884134,0
-25.92515,-24.825108,0
39.809887,56.497635,2
39.50609,-26.56471,0
-61.845276,-8.110236,0
3.9372406,52.59199,2
33.791534,40.45674,2
42.825558,1.168918,0
-31.104954,14.948101,0
25.518396,12.58221,0
43.71,-0.93627065,0
-60.336987,-15.216977,0
-8.613383,24.168566,0
24.332186,3.8079796,0
-11.533716,-48.726597,0
41.842735,-3.6718075,0
-22.36661,-30.573315,0
-1.9146132,-11.278201,0
26.045464,14.660508,0
29.758722,37.147964,2
-39.89317,-49.813694,0
43.96691,-15.647822,0
18.889805,-49.144535,0
2.2589343,-43.559967,0
22.194372,-31.576927,0
-43.213184,-38.51559,0
6.409423,4.5178814,0
61.176117,21.138422,0
-16.097595,-38.095314,0
12.886879,-62.02758,0
30.093801,-22.616302,0
-38.652794,-51.705112,0
-61.01092,-16.296892,0
-9.206698,-25.183456,0
36.822853,48.21281,2
-8.90461,-0.18460584,0
-21.417912,66.73058,2
29.230007,36.88304,2
-50.908012,32.069584,2
38.04846,-9.57733,0
68.17398,16.24625,0
26.184364,-20.424023,0
68.31719,16.62092,2
-0.557435,5.146747,0
10.000328,-63.172287,0
37.17044,-3.2331066,0
-35.61843,-60.15562,0
43.19599,-1.543791,0
18.810968,47.628433,2
31.590693,55.233063,2
13.164999,-3.1993244,0
-46.123325,-38.190308,0
-24.355255,-72.38474,0
33.194424,1.9572374,0
42.34689,-25.91023,0
-21.811617,24.456602,0
-17.239595,50.595604,2
-24.515633,-25.233572,0
-1.0179315,44.453682,2
-17.760798,-39.522507,0
-3.4622567,51.306885,2
-9.89511,-24.35163,0
-17.712656,53.455647,2
-32.55637,10.580178,0
-9.39139,19.880182,0
-64.01525,-10.537417,0
9.453681,46.548267,2
-48.09686,34.3731,2
-20.151695,58.242535,2
-12.20313,-47.147594,0
43.91512,-15.131541,0
-12.400326,16.906181,0
-39.46529,-52.352707,0
-10.485785,27.841873,2
-40.827236,-45.628387,0
17.601088,50.582283,2
-14.8005,-46.802547,0
20.98745,36.839787,2
35.516003,2.622638,0
21.49817,52.86298,2
34.173958,-10.803982,0
-62.78045,-2.6191182,0
72.57349,16.058159,2
6.9316583,4.781991,0
-24.383322,-25.060553,0
-18.639347,73.87197,2
12.42169,-28.702246,0
-33.855328,-63.01399,0
-29.332495,-11.896052,0
43.176826,-2.8215408,0
-17.042685,-39.985245,0
-26.690323,-0.8997591,0
-16.483568,-37.702972,0
44.09915,-7.806998,0
-2.9880648,51.16612,2
13.839826,-61.17148,0
29.610344,54.005325,2
-39.56403,-52.459473,0
-44.520027,7.021666,0
-7.407098,1.8253434,0
-29.288496,-15.973259,0
-2.6912801,53.574436,2
15.487237,-40.050705,0
39.64495,56.256382,2
-16.262333,58.864544,2
29.301174,36.807644,2
-0.28188398,-40.807663,0
-0.6622981,-41.313625,0
-1.3072592,-62.514126,0
6.05798,-50.44947,0
23.647089,-18.089722,0
42.74989,-7.5179567,0
-5.285331,9.41744,0
-12.134851,-13.31938,0
-34.588894,-62.608162,0
-49.980312,31.21104,2
-44.031418,-39.505795,0
39.17612,55.528126,2
4.24315,-30.639673,0
-1.311782,-41.972862,0
8.91297,46.811977,2
6.388667,36.23966,2
1.8304652,-61.867046,0
-17.973518,53.818607,2
-36.08474,-60.866066,0
33.141525,40.29362,2
36.32117,-30.676628,0
-19.48202,73.181854,2
59.153946,23.715162,0
-16.709694,60.68384,2
-0.8492799,7.524145,0
11.517046,36.038204,2
-2.8843737,-63.755135,0
58.45023,23.397497,0
-8.306641,0.4050881,0
21.774498,35.533195,2
0.7910685,7.413066,0
-12.758378,0.98488164,0
-13.447803,45.338547,2
-17.294355,50.492157,2
9.476661,-25.657333,0
26.212248,15.032812,0
7.158243,-65.666466,0
-54.817955,27.67135,2
15.628284,-4.636024,0
-13.51234,3.587806,0
42.282413,-22.537298,0
-0.91804147,-13.035223,0
-34.705284,-58.85421,0
-21.013569,25.520374,0
-34.429485,-60.740818,0
5.680331,7.262273,0
-3.5585158,53.098083,2
-5.2722588,-13.827287,0
3.1680665,36.99323,2
-53.935047,27.694345,2
-23.975842,-70.61292,0
-23.83696,6.4059596,0
12.889012,-23.667084,0
23.060427,57.702087,2
26.201468,5.503924,0
37.49626,3.5604558,0
-1.4127667,-44.036137,0
7.1077046,-65.76095,0
22.73747,35.725494,2
34.261673,-11.095535,0
-1.2387729,-23.997553,0
0.83348864,48.789875,2
12.446719,-9.012992,0
-25.710938,-1.2262167,0
2.9775407,2.4443688,0
-2.7464447,41.85608,2
-20.321692,25.373909,0
-12.299094,-47.186287,0
18.422297,-48.81624,0
5.9092107,-49.06442,0
-9.365978,-12.404052,0
-16.371792,61.718563,2
10.550534,-33.003117,0
25.890318,-27.459793,0
-11.137814,-9.145925,0
-0.39803922,-64.79078,0
31.80981,-6.9644275,0
43.85545,-2.9124422,0
-15.4819,71.28481,2
-37.894173,-50.978085,0
-15.78401,14.447111,0
0.73823303,12.852872,0
14.387026,-59.9274,0
-52.132835,7.9586077,0
9.673144,-53.8376,0
-54.370472,28.182037,2
-16.563147,69.509384,2
21.954227,-0.18345603,0
-14.25557,16.122551,0
-13.191854,26.729315,0
-7.398616,13.085258,0
-1.7418765,-3.0289254,0
-4.9352007,7.689604,0
8.514531,-64.822426,0
8.6177025,-7.249051,0
39.070045,-19.083624,0
-19.738214,-76.75939,0
68.94461,17.504478,0
34.47398,-39.007557,0
67.06398,18.26079,0
-3.197874,42.117542,2
25.378933,60.133484,2
-10.167717,-57.622974,0
2.415343,52.799976,2
39.90293,-28.934906,0
2.0229332,-44.503174,0
38.174767,-24.755964,0
-9.102475,-10.669245,0
-61.317448,-2.4389963,0
-43.78741,-39.24797,0
-14.026712,-48.29492,0
44.10387,-14.376979,0
11.942371,-60.82191,0
28.732183,-13.572182,0
30.264984,59.318916,2
-2.2081373,-33.529243,0
27.271645,15.983834,0
-13.634013,16.78619,0
37.21985,-0.39346445,0
-1.5856056,-44.873505,0
-62.946617,-6.3975983,0
-21.5304,8.593517,0
58.07389,23.478024,0
31.015768,-36.726913,0
-21.500536,-31.592022,0
-7.668243,9.083954,0
-61.293846,0.3718639,0
16.26055,-39.765903,0
-2.851165,-11.415413,0
2.1540363,38.007874,2
26.336395,13.210993,0
-61.392887,-1.6987913,0
-20.769522,59.747547,2
42.226345,-26.356085,0
-20.951399,68.906105,2
13.860295,-59.008602,0
-24.238358,-72.226494,0
24.299591,-19.139112,0
-8.564576,-25.992765,0
-0.12141678,40.588444,2
32.96361,-18.11293,0
-7.942567,52.244545,2
41.607967,-16.277365,0
27.987045,56.591934,2
42.877037,-7.7064366,0
31.218979,-9.448118,0
37.297794,5.4025965,0
18.135641,-29.94202,0
-25.149296,-27.849773,0
16.411747,-1.9292738,0
-31.374352,13.857559,0
-34.283756,-60.561832,0
-12.989458,16.89917,0
-9.136178,11.398537,0
36.913647,49.066586,2
30.685884,38.120777,2
-62.924305,-1.7095958,0
-8.770684,7.633286,0
40.359947,-14.495812,0
8.269092,-52.52586,0
61.651466,22.417723,0
-3.1088774,-8.213333,0
-17.144308,-41.009327,0
30.383396,-40.48491,0
-28.956402,18.427921,0
-16.133596,62.35828,2
-5.9735575,-28.191332,0
-31.572443,13.927627,0
-8.990347,-59.226604,0
-61.447407,-18.516962,0
9.204774,-33.249798,0
32.8201,-14.683044,0
-27.88867,-2.9828026,0
-43.932083,-40.72601,0
33.02471,57.868717,2
13.992926,-24.100294,0
-13.111776,-50.177467,0
-20.918612,69.911156,2
-14.6962185,70.018074,2
-8.270266,-55.82042,0
39.392574,55.505,2
28.838982,36.445786,2
-25.471025,4.0732756,0
-19.932661,-72.294846,0
-20.98459,69.91604,2
25.467136,-31.468857,0
-17.06455,13.737161,0
-11.461967,74.840775,2
21.277695,-50.560005,0
12.998203,-27.911285,0
9.532283,35.771305,2
34.499577,-3.885765,0
-12.968639,3.1728225,0
40.94985,-8.807368,0
-43.943317,-40.734505,0
6.6808615,-52.983448,0
-6.1898227,42.99957,2
-4.7871656,-34.471004,0
22.0968,53.158657,2
36.386906,7.8588023,0
-15.430807,71.08391,2
40.484993,-18.279095,0
21.029097,-51.373394,0
6.268044,-51.289845,0
-42.69114,-38.06432,0
11.455198,-62.97286,0
5.588261,-51.42725,0
-54.078045,27.843397,2
38.949604,-22.419647,0
-23.377356,-72.55067,0
-57.653744,-21.58558,0
7.4440923,-7.235303,0
-28.975866,-14.793238,0
1.4798601,51.708828,2
-23.564007,-72.76885,0
-13.90713,46.609325,2
10.724209,-7.9883604,0
-47.273758,39.703766,2
-27.15488,-19.966301,0
43.416336,-0.91806823,0
-33.71182,10.409065,0
72.85254,16.103996,0
-2.6874201,42.244312,2
-62.09475,-17.747454,0
20.895363,53.097046,2
33.6725,57.54172,2
26.040913,13.365219,0
-7.107655,13.028739,0
74.262215,16.532686,0
8.2051525,-6.7815075,0
-0.90193284,-43.11686,0
-2.1042726,-22.684238,0
-8.424074,6.8581963,0
-21.899576,-74.08481,0
13.278034,-60.043915,0
57.821766,23.791481,0
21.728155,-50.71588,0
35.572056,-4.17913,0
2.3287053,-44.255585,0
41.86957,-20.110209,0
-12.885869,-50.833607,0
65.42875,19.068577,0
-10.253353,19.071098,0
15.86832,-7.2251134,0
-39.290997,-50.935013,0
12.389495,-60.397396,0
10.682595,-61.90144,0
3.3590314,-30.110205,0
-35.48109,-59.9921,0
34.274292,11.567833,0
-9.244563,79.26653,2
11.188113,-23.26125,0
-15.487035,-38.296593,0
-15.945715,58.44793,2
-7.503186,-60.44499,0
25.567883,52.264103,2
32.7285,15.480878,0
-13.987943,-5.2619824,0
35.47286,11.934155,0
29.83185,-40.638515,0
44.425545,-6.6491904,0
44.05922,-16.609875,0
-23.220581,7.48916,0
32.6197,55.150887,2
30.750435,37.93316,2
-43.89157,-37.9257,0
42.673527,-9.413712,0
-20.02477,57.681664,2
30.728987,-38.24834,0
-54.002136,27.76751,2
-46.94605,37.798847,2
-24.338459,-72.36231,0
33.22403,1.8040944,0
28.100294,36.177185,2
-10.328916,53.49724,2
-4.7379746,20.903425,0
-40.077003,5.692252,0
69.07634,17.318933,0
26.521612,-27.712948,0
32.9428,39.737293,2
30.71151,53.366615,2
-0.04710264,-63.95599,0
-21.78416,-73.89612,0
-13.523141,0.5865489,0
-47.066692,40.719868,2
16.338367,35.984253,2
32.16848,-14.009452,0
30.41725,-11.985987,0
33.5548,1.7592216,0
-18.207983,52.957466,2
-57.617245,-21.541454,0
9.156913,-25.380634,0
-63.1278,-2.6104774,0
58.189358,19.167309,2
2.4275155,50.851604,2
-62.69684,0.58672196,0
-11.068082,73.80608,2
73.169914,16.145525,0
36.06147,-36.97649,0
0.07828565,-63.646114,0
17.099472,-45.291504,0
34.22118,40.946175,2
44.399864,-14.527277,0
-16.994356,62.804176,2
-49.151966,34.719994,2
2.0435174,37.808716,2
32.69944,54.86201,2
69.83828,17.250433,0
22.457512,51.700996,2
-7.280272,9.214963,0
-21.735708,-73.80673,0
31.031397,16.340845,0
3.1091576,52.811234,2
0.70045394,-66.13605,0
19.157463,-48.87902,0
9.519867,9.33378,0
29.762499,37.144157,2
5.750421,-46.481537,0
43.248165,1.3049333,0
-21.58548,-73.51629,0
-22.963331,-32.85384,0
23.220097,-50.51877,0
-44.40746,-39.803627,0
-60.95809,-17.864567,0
-13.264989,78.147064,2
-45.79303,-37.881927,0
5.436791,-31.802599,0
18.214493,-46.355072,0
0.03760125,9.121447,0
-34.25982,-62.309704,0
5.878985,-47.736935,0
2.6674104,37.406635,2
-40.74419,-46.792206,0
-12.565181,44.678986,2
28.956303,-20.962673,0
-9.348587,-57.56469,0
5.2150517,-50.531483,0
5.042641,-49.109295,0
7.281717,-66.311584,0
20.054398,35.616245,2
-10.282221,1.4800184,0
17.27557,-49.051685,0
-23.914995,-70.54784,0
4.2382617,-49.191628,0
-43.808598,-40.62392,0
58.592567,19.69962,0
20.811705,58.926064,2
-0.49945775,-64.98801,0
-46.30264,39.84023,2
-25.586754,-24.538282,0
-50.831955,8.022387,0
-21.821337,-34.86474,0
32.873505,39.76926,2
34.13404,58.26534,2
8.635879,-35.3129,0
25.669603,-29.655348,0
-3.5859919,20.495586,2
8.397243,35.80618,2
-20.164207,58.88156,2
-32.762367,-61.639545,0
-23.462097,-71.07928,0
-11.894948,-50.04934,0
32.88749,-19.083622,0
13.392453,-5.2625356,0
25.556795,35.63807,2
18.636082,-48.580276,0
28.316204,17.082474,0
33.77893,40.46625,2
-19.288195,-77.47261,0
32.06589,-17.48731,0
-21.54345,62.153114,2
-8.913126,-59.06646,0
-13.470679,27.251925,0
-26.48047,-1.4093409,0
-43.614742,-39.031723,0
-1.9281617,56.69676,2
18.632385,58.311813,2
31.37877,54.091244,2
-43.97364,-40.76103,0
41.665325,-15.77471,0
-12.998249,44.9251,2
-1.0038452,-33.534008,0
25.48895,50.301872,2
-10.127854,-24.535149,0
28.996672,16.931194,0
1.7813337,-43.791164,0
-15.071861,-47.02614,0
8.449996,5.3843174,0
31.803,9.072,0
-9.34752,-46.859768,0
30.055552,-22.45096,0
-18.636845,73.8713,2
34.02251,-40.53079,0
1.793511,-61.63051,0
41.141327,-3.8172643,0
-35.17521,-61.64053,0
44.09404,-17.823633,0
-29.112602,-11.833119,0
-13.808401,26.554043,0
-45.640533,-35.47022,0
-8.596441,-55.219643,0
9.728035,-53.040524,0
57.03208,22.849089,0
-31.77479,11.703755,0
-61.773952,-1.7004635,0
1.5733545,38.81736,2
40.95512,2.3635848,0
-1.7604631,0.47690475,0
5.3151803,2.8495727,0
-8.830875,-9.459639,0
-13.262587,-0.10072963,0
18.907831,-27.788647,0
-45.139248,-35.685493,0
28.075918,36.978268,2
7.657727,-53.999855,0
75.17343,17.275805,1
29.355839,36.746403,2
-3.182694,8.659922,0
-34.105152,10.031172,0
1.3125789,47.49998,2
42.755615,2.1124697,0
-61.79165,-17.3131,0
4.029337,37.484344,2
-28.601189,-17.622623,0
-20.324978,-77.258644,0
-7.093401,80.27142,2
28.955078,-39.009106,0
22.367115,-49.626114,0
-19.790913,-77.38347,0
39.2279,55.163498,2
-22.784618,24.111162,0
-54.310562,-26.442411,0
34.94099,42.920364,2
-17.829205,52.68702,2
39.611393,57.452137,2
0.8821548,47.25822,2
11.047922,-30.575016,0
-24.051199,-23.999289,0
22.828691,48.232353,2
-21.714384,23.858507,0
-20.37408,-31.548367,0
41.137848,-16.33169,0
32.863613,-16.739054,0
-21.446825,60.665443,2
0.14903553,-25.406097,0
-2.3861008,-12.856871,0
-20.641487,60.919094,2
-21.102583,68.91387,2
-0.9496308,-43.145473,0
-20.39421,-76.51565,0
16.299742,36.10116,2
-38.49169,-50.334812,0
-34.41409,-62.448143,0
-51.1775,32.351948,2
7.579173,36.86456,2
-15.58336,47.391815,2
42.63751,-2.29405,0
35.270527,-28.54229,0
-5.7694235,8.733885,0
65.51853,19.038282,0
-6.8274026,43.364258,2
-3.2082992,41.722225,2
-16.089874,76.59129,2
18.018686,50.522213,2
19.648396,-3.870587,0
31.337057,55.378765,2
0.90685195,-27.265734,0
-26.33363,20.885405,0
-47.19412,40.282482,2
-16.880184,53.992043,2
-10.735637,-8.660742,0
-16.167557,48.92441,2
-0.5541812,50.484085,2
-20.615921,25.07294,0
-6.352084,-55.64454,0
4.4185395,-0.09643447,0
-40.367123,-50.381367,0
-15.155627,14.904646,0
13.295242,35.920578,2
-11.373628,78.18926,2
-47.6521,40.194637,2
4.0050664,-49.98801,0
26.96059,36.096615,2
-10.506184,26.705336,2
19.372303,36.133236,2
-36.578827,-59.24453,0
-14.946911,76.9006,2
24.597437,58.477955,2
-1.6970582,-2.37019,0
33.593697,57.919918,2
1.3598813,47.35521,2
43.25478,-20.341692,0
14.342254,-26.600458,0
-40.399727,-45.45433,0
30.223467,9.222204,0
29.705439,16.202301,0
29.158407,13.840492,0
-17.465014,26.538176,0
43.50727,-1.7532208,0
4.44378,-49.82981,0
57.678238,21.78709,0
28.231432,36.05368,2
18.71576,-27.746244,0
38.865204,54.503197,2
0.61752856,-64.26416,0
-2.5165496,-18.748795,0
-8.129478,0.1990736,0
-61.925865,-10.016496,0
-27.158304,-7.2660685,0
35.99196,7.263374,0
-5.7162666,42.461105,2
-8.672733,-19.917261,0
58.135483,19.252665,2
21.292116,54.941715,2
-20.438114,58.69013,2
9.445761,35.992733,2
-28.782715,18.390915,0
-40.33337,-50.337254,0
-1.9436011,1.017787,0
1.4267988,5.8277664,0
35.423668,-36.566486,0
27.577887,16.19007,0
-17.198738,-41.054447,0
-10.715735,26.548714,2
-44.017384,6.4787655,0
-17.346937,75.36543,2
2.9146984,53.026913,2
-19.646025,-77.80971,0
-49.84949,8.283381,0
-3.1392014,50.349792,2
21.774548,53.007893,2
3.1567125,36.967262,2
8.662153,47.44381,2
13.858915,-28.2311,0
3.6739163,-29.822948,0
-55.130028,-25.896553,0
38.134384,52.766148,2
-44.344673,-38.23734,0
12.314777,35.40126,2
23.119764,-31.550043,0
-49.48726,6.2308846,0
-20.504005,69.37272,2
-9.513599,14.308817,0
19.528812,-31.638363,0
